property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
85391,-37.883021,145.012505,21 Prentice Street,ELSTERNWICK,17340000,house,2014,3,3,1,SC_023,2.773,19954,1.038,17,0,hospital_080,0.294,S_193,0.723
22932,-37.740704,144.95302,51 Linsey Street,COBURG,7711000,house,2014,3,2,2,SC_030,0.958,19965,0.926,28,0,hospital_084,1.564,S_172,1.08
82247,-38.000415999999994,145.24825800000002,5 Gumbuya Close,EUMEMMERRING,4650000,house,2013,3,1,2,SC_077,0.531,19885,2.698,59,0,hospital_119,3.082,S_212,1.6
23099,-37.746781,144.973624,7 Patterson Street,COBURG,9350000,house,2015,4,1,2,SC_030,2.615,19965,1.031,28,0,hospital_144,1.092,S_173,0.805
43601,-37.710347,145.080591,21 Grace Street,WATSONIA,5400000,house,2011,3,1,1,SC_017,5.166,19984,0.29,34,0,hospital_037,2.264,S_020,1.827
18606,-37.691593,144.91187299999999,3 Bates Court,JACANA,5600000,house,2011,3,1,0,SC_059,2.401,20031,0.527,35,0,hospital_104,4.614,S_153,1.732
39470,-37.700154,145.072467,11 Judith Street,BUNDOORA,4240000,house,2010,3,2,2,SC_062,5.517,19984,1.563,34,0,hospital_041,1.28,S_155,1.559
73069,-37.86429214,145.25514219999997,17 Roselyn Crescent,BORONIA,4044000,house,2009,3,1,2,SC_049,5.745,19869,2.605,53,0,hospital_002,1.509,S_139,2.588
60038,-37.816687,145.198772,49 Barkly Terrace,MITCHAM,16100000,house,2016,4,2,2,SC_088,1.713,19900,0.616,40,0,hospital_010,0.806,S_202,2.14
60198,-37.807814,145.200763,68 Quarry Road,MITCHAM,9490000,house,2010,4,2,2,SC_088,2.261,19900,1.373,40,0,hospital_070,0.652,S_040,2.504
93573,-37.98936,145.096049,61 Scarlet Street,MORDIALLOC,8400000,house,2013,3,2,2,SC_003,2.12,19864,1.779,41,0,hospital_001,2.041,S_003,1.758
20180,-37.7932443,144.96843710000002,4108/550 Lygon Street,CARLTON,3136000,house,2014,1,1,0,SC_008,2.074,19842,1.928,7,0,hospital_188,0.774,S_200,0.996
15669,-37.738918,144.88603899999998,3 Farrell Street,NIDDRIE,7480000,house,2014,3,2,2,SC_082,1.805,20036,3.208,24,0,hospital_184,1.717,S_198,1.549
9720,-37.864955,144.72486899999998,UNDER CONTRACT13 ROMI AVENUE(ENQ1),TRUGANINA,4875000,house,2015,4,2,2,SC_053,2.473,46468,2.058,33,0,hospital_073,4.203,S_007,1.605
20642,-37.76343,144.96479399999998,17 Stewart Street,BRUNSWICK,8283000,house,2012,3,1,2,SC_030,3.687,19967,0.436,23,0,hospital_144,0.989,S_074,0.825
35272,-37.714724,145.019347,6 & 6A Fordham Road,RESERVOIR,2475000,house,2013,5,3,3,SC_047,2.823,20010,1.114,32,0,hospital_139,1.901,S_225,1.403
76087,-37.904152,145.102112,32A George Street,OAKLEIGH,5962000,house,2011,2,1,0,SC_087,2.513,19916,0.765,36,0,hospital_166,0.642,S_026,2.451
37581,-37.636762,145.029876,6 Brush Road,EPPING,6500000,house,2010,4,2,2,SC_062,5.177,20005,1.739,43,0,hospital_053,2.028,S_196,1.758
35979,-37.68313217,145.0339508,35 Oxford Drive,THOMASTOWN,5340000,house,2007,4,2,2,SC_062,5.735,20007,1.761,38,0,hospital_041,2.717,S_228,1.888
84608,-37.882159,144.980101,12 Glenhuntly Road,ELWOOD,39520000,house,2016,4,2,2,SC_015,1.501,19955,1.501,15,0,hospital_009,2.444,S_133,1.524
45259,-37.702459999999995,145.095671,53 Lorimer Street,GREENSBOROUGH,8255000,house,2010,2,1,1,SC_062,5.723,19985,1.12,38,0,hospital_075,0.946,S_020,0.46
83110,-37.876169,145.250275,23 Applewood Drive,KNOXFIELD,7984000,house,2009,4,2,2,SC_049,5.482,19869,3.471,53,0,hospital_002,2.79,S_226,2.823
23808,-37.652877000000004,144.89956999999998,8 MacMillan Avenue,GREENVALE,6120000,house,2014,4,2,2,SC_072,2.01,44817,2.503,40,0,hospital_104,1.853,S_211,2.128
17274,-37.706921,144.91003700000002,44 Lytton Street,GLENROY,11700000,house,2015,4,2,2,SC_010,2.182,20032,0.686,33,0,hospital_184,3.962,S_209,1.234
32199,-37.751968,145.001032,2 Miller Street,PRESTON,7150000,house,2012,3,1,1,SC_103,1.381,20014,0.406,23,0,hospital_035,1.358,S_105,0.25
43511,-37.71163559,145.0769653,16 Linacre St,WATSONIA,7650000,house,2008,3,2,2,SC_017,4.968,19984,0.606,34,0,hospital_037,2.052,S_020,2.176
70690,-37.888615,145.092446,29 Dundee Avenue,CHADSTONE,9130000,house,2013,5,2,2,SC_087,0.954,19917,1.358,34,0,hospital_166,1.678,S_026,0.724
92931,-37.984493,145.087228,2/126 Lower Dandenong Road,PARKDALE,2960000,house,2011,3,1,1,SC_003,1.496,19864,1.352,41,0,hospital_001,1.435,S_003,0.884
19397,-37.656786,144.930433,3 Mladen Court,COOLAROO,4290000,house,2015,3,1,1,SC_072,0.987,44817,0.608,40,0,hospital_104,1.113,S_153,2.495
96798,-38.003909,145.261604,39 Alexander Street,HALLAM,3575000,house,2012,3,1,3,SC_077,1.175,19885,1.698,59,0,hospital_119,4.285,S_212,0.368
43729,-37.70533752,145.0802307,33 Bungay Street,WATSONIA,6656000,house,2007,4,2,2,SC_017,5.707,19984,0.7,34,0,hospital_037,2.06,S_020,1.748
15478,-37.724695000000004,144.914052,78 Willonga Street,STRATHMORE,7065000,house,2013,3,2,2,SC_082,1.275,20033,0.998,31,0,hospital_184,2.113,S_198,1.648
77963,-37.9188,145.164313,349 Wellington Road,MULGRAVE,12880000,house,2016,3,1,3,SC_073,2.358,19914,3.132,42,0,hospital_065,3.743,S_148,1.572
2885,-37.817201000000004,144.894914,15 Schild Street,YARRAVILLE,7100000,house,2013,3,1,3,SC_043,3.937,19996,0.463,16,0,hospital_056,2.787,S_201,1.852
9640,-37.866667,144.718743,7 Tallgrass Avenue,TRUGANINA,3519000,house,2015,4,2,1,SC_053,2.282,19922,2.421,37,0,hospital_073,3.632,S_007,2.12
70387,-37.874531,145.073034,90 Nicholas Street,ASHBURTON,18720000,house,2012,4,3,2,SC_042,1.653,19838,0.417,23,0,hospital_108,1.357,S_167,1.719
30001,-37.784822999999996,144.998352,36 Urquhart Street,NORTHCOTE,9120000,house,2011,3,2,1,SC_008,3.917,19928,0.474,14,0,hospital_029,2.305,S_060,2.278
13151,-37.720652,144.771471,43 Brampton Circuit,DELAHEY,4345000,house,2013,3,2,2,SC_048,2.972,20001,2.183,36,0,hospital_057,5.832,S_094,2.085
83706,-37.84879684,144.9867249,22 Greville Street,PRAHRAN,8000000,house,2009,3,1,2,SC_066,0.625,19958,0.287,9,0,hospital_155,0.32,S_115,1.632
3980,-37.81206131,144.8868866,97 Hamilton Street,YARRAVILLE,6435000,house,2007,3,2,1,SC_043,3.03,19996,0.5,16,0,hospital_056,2.108,S_201,1.595
83646,-37.855674,145.00046,2 Newry Street,WINDSOR,13530000,house,2015,2,1,1,SC_066,1.112,19957,0.742,11,0,hospital_012,0.188,S_115,0.949
65351,-37.807563,145.304435,4 Cosmo Court,KILSYTH,7200000,house,2014,3,2,2,SC_022,2.102,19878,2.494,51,0,hospital_164,4.296,S_224,0.797
67232,-37.775553,145.341423,22 Eucalypt Drive,LILYDALE,8160000,house,2015,3,2,2,SC_084,3.099,19876,2.298,60,0,hospital_113,1.915,S_081,1.88
62386,-37.829733000000004,145.229269,9 McKay Court,RINGWOOD,10230000,house,2015,2,1,0,SC_032,1.891,19871,1.353,46,0,hospital_179,2.199,S_040,1.98
41965,-37.732748,145.069897,26 Thomson Drive,ROSANNA,9243000,house,2013,4,2,1,SC_017,2.565,19983,0.753,31,0,hospital_090,2.453,S_100,2.943
7514,-37.74212646,144.7722778,47 Trafalgar Street,ALBANVALE,2717000,house,2008,3,1,1,SC_048,2.894,20001,2.369,36,0,hospital_057,4.241,S_070,0.965
67881,-37.839386,145.025903,15a Glen Road,TOORAK,20350000,house,2012,3,2,2,SC_038,1.557,19909,0.598,11,0,hospital_127,1.779,S_102,1.556
57732,-37.82474518,145.1710358,186-188 Central Road,NUNAWADING,8670000,house,2009,3,1,2,SC_002,0.599,19899,0.572,37,0,hospital_060,1.602,S_202,0.465
5819,-37.782887,144.847738,58 Lily Street,BRAYBROOK,6545000,house,2013,3,1,0,SC_102,1.248,20021,1.451,26,0,hospital_174,1.458,S_080,1.296
61497,-37.784298,145.25509399999999,2 Pensby Court,RINGWOOD,12720000,house,2014,4,3,2,SC_022,2.961,19878,2.563,51,0,hospital_164,2.612,S_157,1.437
62185,-37.807323,145.222644,63 Loughnan Road,RINGWOOD,6588000,house,2016,3,1,1,SC_032,0.812,19902,1.104,43,0,hospital_105,1.846,S_040,0.744
8436,-37.750585,144.74531499999998,33 Mockridge Avenue,BURNSIDE,6720000,house,2015,4,2,2,SC_048,1.99,20002,4.86,33,0,hospital_057,6.188,S_156,0.81
68855,-37.854054999999995,145.038196,17 Shaftesbury Avenue,MALVERN,2700000,house,2016,4,3,2,SC_023,2.499,19911,0.608,15,0,hospital_157,1.073,S_235,1.063
83743,-37.849767,145.006217,24 LorneRoad,PRAHRAN,16200000,house,2009,4,2,2,SC_038,1.039,19947,0.678,21,0,hospital_132,0.538,S_115,0.209
32320,-37.729355,144.989219,22 McNamara Street,PRESTON,5050000,house,2016,4,1,2,SC_103,1.598,20011,1.198,29,0,hospital_139,1.526,S_030,0.499
40100,-37.689693,145.04656,226 Greenhills Road,BUNDOORA,8208000,house,2014,3,2,1,SC_062,5.448,20007,3.028,38,0,hospital_041,1.456,S_155,1.241
75228,-37.884427,145.051173,5 Cosy Gum Road,CARNEGIE,17550000,house,2011,5,3,3,SC_041,0.659,19920,0.681,28,0,hospital_108,2.105,S_015,0.586
51310,-37.794494,145.11271399999998,35 Stanton Street,DONCASTER,21760000,house,2015,5,3,2,SC_091,1.43,19896,2.846,34,0,hospital_117,2.009,S_188,1.297
96499,-38.0012784,145.2710169,13/77-79 Frawley Rd,HALLAM,2464000,house,2012,2,2,1,SC_077,2.039,19885,1.836,59,0,hospital_069,4.395,S_212,0.608
35301,-37.706949,145.031251,6 Don Street,RESERVOIR,6684000,house,2014,4,2,2,SC_047,3.519,20009,1.917,33,0,hospital_025,1.532,S_225,2.012
38063,-37.773394,145.018701,186 STATION STREET,FAIRFIELD,8300000,house,2014,3,1,1,SC_001,2.121,19930,0.662,18,0,hospital_035,1.508,S_219,2.105
24293,-37.7097263,144.9703217,3 Omara Street,FAWKNER,5700000,house,2012,2,1,2,SC_030,3.088,19962,1.019,33,0,hospital_139,2.594,S_161,2.486
39537,-37.705033,145.05271100000002,12 Boadle Road,BUNDOORA,7296000,house,2010,5,3,2,SC_047,4.22,19983,2.747,31,0,hospital_037,0.543,S_155,0.73
96194,-37.924642999999996,145.048439,73b London Street,BENTLEIGH,5440000,house,2015,3,2,1,SC_046,1.876,19938,1.14,39,0,hospital_110,1.386,S_107,0.796
41523,-37.752028,145.072506,12 Hodgson Street,HEIDELBERG,7840000,house,2010,4,1,2,SC_017,0.544,19936,1.162,28,0,hospital_066,1.01,S_100,0.871
37431,-37.655946,145.030604,403 Dalton Road,EPPING,4670000,house,2012,4,2,2,SC_062,4.862,20005,0.398,43,0,hospital_053,1.335,S_229,1.545
83665,-37.85107,144.985559,20 High Street,WINDSOR,13790000,house,2011,3,2,2,SC_066,0.82,19958,0.416,9,0,hospital_155,0.592,S_115,1.765
62954,-37.823619,145.24698999999998,45 Royal Avenue,HEATHMONT,10114000,house,2015,5,2,1,SC_032,2.004,19871,0.566,46,0,hospital_105,1.431,S_190,1.982
53920,-37.815628000000004,144.995643,94 Highett Street,RICHMOND,17600000,house,2014,5,3,2,SC_068,2.08,19978,0.379,7,0,hospital_171,0.145,S_076,0.671
33944,-37.719524,145.015103,16 Howard Street,RESERVOIR,6200000,house,2010,2,1,1,SC_047,2.506,20010,0.772,32,0,hospital_139,1.517,S_225,1.341
2742,-37.822492,144.88405,119 Powell Street,YARRAVILLE,5608000,house,2010,3,1,2,SC_033,3.312,19996,0.902,16,0,hospital_056,3.274,S_201,2.714
41643,-37.750442,145.066887,15 Manton Street,HEIDELBERG,7722000,house,2014,3,1,1,SC_017,0.61,19936,0.844,28,0,hospital_066,0.699,S_100,0.98
92116,-37.978215999999996,145.063658,2/94 Patty Street,MENTONE,5040000,house,2011,3,2,1,SC_003,2.365,19865,0.427,39,0,hospital_133,0.436,S_011,0.388
13116,-37.704266,144.75292,4 Silvana Way,HILLSIDE,3996000,house,2016,3,1,1,SC_048,3.349,20000,1.905,39,0,hospital_057,8.28,S_163,1.144
94029,-38.069033000000005,145.127903,71 Mascot Avenue,BONBEACH,8025000,house,2009,3,1,0,SC_070,5.252,19858,0.81,54,0,hospital_043,8.915,S_077,1.945
10933,-37.793175,144.928008,87 McCracken Street,KENSINGTON,7590000,house,2013,2,1,1,SC_011,1.592,20041,0.231,14,0,hospital_114,0.26,S_086,0.668
22972,-37.753421,144.969074,57  Campbell Street,COBURG,7884000,house,2015,2,1,0,SC_030,2.873,19966,0.649,26,0,hospital_144,0.416,S_173,1.234
83017,-37.889210999999996,145.24281200000001,120 Anne Road,KNOXFIELD,6160000,house,2011,3,1,0,SC_073,5.343,19868,4.682,55,0,hospital_002,4.368,S_027,1.408
71506,-37.849379,145.23062099999999,4 Badminton Court,WANTIRNA,7452000,house,2014,3,1,1,SC_032,4.08,19871,2.645,46,0,hospital_179,0.272,S_226,2.142
50417,-37.769859000000004,145.088452,84 Golden Way,BULLEEN,10634000,house,2013,5,3,2,SC_009,0.559,19935,2.828,26,0,hospital_193,2.383,S_154,0.442
71175,-37.85406876,145.22306819999997,169 Harold Street,WANTIRNA,8128000,house,2008,4,2,3,SC_032,4.627,19871,3.433,46,0,hospital_008,0.608,S_226,1.442
28227,-37.800239000000005,144.98136100000002,305  George Street,FITZROY,11520000,house,2014,2,2,0,SC_008,1.642,19975,1.158,11,0,hospital_178,0.903,S_060,0.211
81610,-38.001244,145.24834199999998,1 McLaughlan Avenue,EUMEMMERRING,5520000,house,2010,3,1,0,SC_077,0.439,19885,2.628,59,0,hospital_119,3.14,S_212,1.568
10798,-37.786336,144.933997,68A Princes Street,FLEMINGTON,6929000,house,2012,2,1,0,SC_011,1.631,20040,0.455,15,0,hospital_114,0.976,S_086,0.546
71671,-37.856789,145.226875,58 Amersham Drive,WANTIRNA,7600000,house,2015,3,2,2,SC_032,4.905,19871,3.529,46,0,hospital_008,0.815,S_226,1.256
31544,-37.75603104,144.9916687,93 Harold Street,THORNBURY,6588000,house,2009,3,1,2,SC_103,2.042,20014,0.617,23,0,hospital_035,1.617,S_105,1.189
35065,-37.72488785,144.99131780000002,5 Bourke Street,RESERVOIR,6380000,house,2009,2,1,0,SC_103,1.885,20011,1.082,29,0,hospital_139,1.008,S_030,0.861
76947,-37.925034000000004,145.111623,63 Ormond Road,CLAYTON,13356000,house,2015,3,1,1,SC_087,4.855,19915,0.783,39,0,hospital_076,0.866,S_169,0.623
70255,-37.859798,145.101989,65 Ashwood Drive,ASHWOOD,14950000,house,2011,3,2,2,SC_042,2.159,19840,1.775,28,0,hospital_089,0.737,S_112,1.034
35472,-37.69298172,144.9741821,7 Joan Court,RESERVOIR,4500000,house,2010,3,1,3,SC_030,4.873,19961,1.597,35,0,hospital_139,3.451,S_161,1.453
22740,-37.753944,144.971542,4 Glengyle Street,COBURG,9075000,house,2013,3,1,1,SC_030,3.05,19966,0.858,26,0,hospital_144,0.283,S_173,1.351
70092,-37.862966,145.090228,44 Fakenham Road,ASHBURTON,12415000,house,2009,3,2,0,SC_042,1.604,19848,0.789,36,0,hospital_098,0.477,S_112,0.496
27328,-37.583882,144.92003,6 Aberfeldie Place,CRAIGIEBURN,3960000,house,2014,3,2,2,SC_005,1.037,40221,2.865,46,0,hospital_104,7.438,S_178,1.669
51704,-37.792107,145.111358,84 Wilsons Road,DONCASTER,12688000,house,2013,4,2,0,SC_091,1.403,19896,3.084,34,0,hospital_194,2.117,S_188,1.249
24801,-37.670375,144.949671,59 Lydia Avenue,CAMPBELLFIELD,4800000,house,2011,3,1,3,SC_072,3.259,19960,0.544,39,0,hospital_104,3.383,S_161,2.263
8950,-37.87624359,144.7555389,19 Shane Avenue,SEABROOK,6045000,house,2008,2,1,1,SC_092,3.006,46468,1.005,33,0,hospital_073,6.661,S_007,1.481
38766,-37.762375,145.041401,25 Athelstane Grove,IVANHOE,8954000,house,2012,3,2,2,SC_001,0.618,19933,0.808,23,0,hospital_039,0.941,S_219,0.655
86962,-37.893815999999994,144.993401,63 Cole Street,BRIGHTON,25300000,house,2014,4,2,2,SC_015,3.011,19953,0.999,19,0,hospital_116,1.677,S_193,1.342
10014,-37.784906,144.928749,124 Pinoak Crescent,FLEMINGTON,4340000,house,2010,2,1,0,SC_011,1.144,20040,0.27,15,0,hospital_114,1.089,S_086,0.264
58351,-37.81712341,145.1599731,8 Musk Street,BLACKBURN,7248000,house,2009,3,1,0,SC_002,1.042,19898,0.935,35,0,hospital_060,1.796,S_202,1.616
33748,-37.727598,145.001193,126 Spring Street,RESERVOIR,5841000,house,2010,3,1,2,SC_103,1.336,20011,0.165,29,0,hospital_139,1.15,S_085,1.071
20422,-37.776234,144.967307,12 Ewing Street,BRUNSWICK,11577000,house,2015,2,1,0,SC_008,3.97,19969,0.768,20,0,hospital_024,1.83,S_138,0.437
93230,-37.991206,145.079322,32 Stewart Avenue,PARKDALE,9750000,house,2012,2,1,1,SC_003,2.393,19864,0.335,41,0,hospital_001,0.573,S_003,0.816
92883,-37.999072999999996,145.085152,19A Melrose Street,MORDIALLOC,5400000,house,2011,3,2,1,SC_003,3.129,19863,0.864,44,0,hospital_001,1.433,S_119,1.009
47081,-37.706295000000004,145.15606699999998,35 Helene Street,ELTHAM,8250000,house,2010,3,2,1,SC_051,3.646,19987,1.086,44,0,hospital_075,4.423,S_194,0.984
8988,-37.874815000000005,144.76079099999998,23 Seabrook Boulevard,SEABROOK,7225000,house,2011,4,1,2,SC_092,3.471,19924,0.914,31,0,hospital_073,7.127,S_007,1.775
65640,-37.792343,145.313824,103 Hawthory Road,MOOROOLBARK,9015000,house,2016,3,1,1,SC_022,2.807,19877,0.855,54,0,hospital_113,4.941,S_224,1.133
55113,-37.836161,145.08371100000002,17 Dominic Street,CAMBERWELL,17700000,house,2011,3,1,1,SC_099,2.613,19850,1.128,32,0,hospital_089,2.539,S_160,1.125
9595,-37.847707,144.72654599999998,6 Harrow Place,TRUGANINA,5550000,house,2011,3,2,2,SC_053,1.921,46468,3.075,33,0,hospital_073,5.282,S_007,2.627
549,-37.807683000000004,144.89498500000002,2 Pentland Parade,SEDDON,12285000,house,2014,3,1,2,SC_043,3.333,19997,0.159,15,0,hospital_056,1.795,S_201,0.817
68354,-37.853371,145.018108,2 Munro Street,ARMADALE,18990000,house,2012,3,1,2,SC_038,1.667,19945,0.359,24,0,hospital_132,0.815,S_235,1.216
31844,-37.740596999999994,145.016428,13 Sapphire Street,PRESTON,7140000,house,2011,2,1,0,SC_047,1.244,20012,1.416,27,0,hospital_035,2.596,S_084,1.257
31040,-37.762106,145.002322,27 Kelvin Grove,THORNBURY,6975000,house,2013,2,1,0,SC_103,2.507,20015,0.514,21,0,hospital_035,0.494,S_105,1.234
28770,-37.805748,144.995459,110 Charles Street,ABBOTSFORD,14700000,house,2014,3,1,1,SC_068,2.286,19976,0.203,10,0,hospital_134,0.955,S_076,0.429
4319,-37.83526,144.87954299999998,28 Junction Street,NEWPORT,9334000,house,2012,4,2,2,SC_033,3.037,19995,0.762,19,0,hospital_141,3.2,S_056,2.91
36153,-37.67567062,145.028595,122 Messmate Street,LALOR,2360000,house,2008,3,1,3,SC_062,5.682,20007,1.364,38,0,hospital_053,2.886,S_228,1.072
59528,-37.825725,145.188311,19 Owen Street,MITCHAM,15750000,house,2016,3,1,1,SC_088,1.048,19900,0.917,40,0,hospital_010,1.774,S_202,1.082
91890,-37.988172,145.04349299999998,96 Tramway Parade,BEAUMARIS,15600000,house,2012,4,2,1,SC_079,4.351,19865,2.027,39,0,hospital_055,1.182,S_011,1.817
71255,-37.85893631,145.2195892,2 Knowsley Court,WANTIRNA,6336000,house,2007,4,2,2,SC_067,5.103,19871,4.053,46,0,hospital_008,1.23,S_226,0.884
55915,-37.8401403,145.07352609999998,70 Fordham Avenue,CAMBERWELL,20800000,house,2012,5,2,2,SC_099,2.224,19850,0.464,32,0,hospital_168,1.758,S_160,0.614
32010,-37.73476028,144.9894867,16 Tynan Street,PRESTON,11216000,house,2009,3,1,3,SC_103,1.222,20012,1.065,27,0,hospital_139,2.057,S_030,0.776
88561,-37.944148999999996,145.02555900000002,18 Morley Crescent,HIGHETT,15820000,house,2015,4,2,2,SC_046,1.236,19937,1.467,38,0,hospital_110,1.581,S_214,0.332
14342,-37.714609,144.896604,353 Mascoma Street,STRATHMORE HEIGHTS,5680000,house,2011,3,2,1,SC_010,0.849,20032,2.134,33,0,hospital_184,3.171,S_198,1.409
68949,-37.851485,145.03831599999998,23 Warner Street,MALVERN,22080000,house,2012,3,2,2,SC_023,2.78,19911,0.382,15,0,hospital_157,1.342,S_235,1.273
26289,-37.577428000000005,144.932582,29 Troward Harvey Way,CRAIGIEBURN,6375000,house,2011,4,2,2,SC_005,1.116,40221,2.875,46,0,hospital_104,8.226,S_178,1.849
81377,-37.973085,145.210174,53 Gerard Street,DANDENONG,3520000,house,2012,2,1,1,SC_112,1.617,19889,1.728,51,0,hospital_048,0.437,S_183,1.133
42650,-37.739237,145.08151,88 Graham Road,VIEWBANK,16160000,house,2015,5,3,2,SC_017,2.166,19936,1.412,28,0,hospital_066,2.489,S_100,2.499
24036,-37.701175,144.96331899999998,152 Jukes Road,FAWKNER,5220000,house,2013,3,2,2,SC_030,3.666,19961,0.395,35,0,hospital_139,3.562,S_161,1.37
4711,-37.84449768,144.87402340000003,88 Anderson Street,NEWPORT,9520000,house,2008,3,1,2,SC_033,3.112,19994,0.865,21,0,hospital_141,2.519,S_056,2.628
69286,-37.849403,145.037294,7 Walnut Street,MALVERN,30770000,house,2014,4,2,2,SC_038,2.735,19911,0.39,15,0,hospital_157,1.537,S_235,1.408
17881,-37.698338,144.925899,94 Paget Avenue,GLENROY,3120000,house,2011,3,1,1,SC_059,3.779,20031,0.954,35,0,hospital_184,5.226,S_209,0.869
56407,-37.845083,145.109014,22 Kildare Street,BURWOOD,8800000,house,2015,4,1,2,SC_037,3.129,19895,2.498,30,0,hospital_089,1.895,S_097,2.389
91213,-37.983382,145.038639,122 Dalgetty Road,BEAUMARIS,17290000,house,2013,4,3,3,SC_079,3.818,19866,2.328,37,0,hospital_055,1.237,S_011,2.097
6173,-37.782693,144.835037,14 George Street,SUNSHINE,9450000,house,2016,3,1,0,SC_102,0.135,20021,0.678,26,0,hospital_174,0.599,S_080,0.208
83900,-37.854628000000005,144.98588999999998,34 Henry Street,WINDSOR,7670000,house,2012,2,1,0,SC_066,1.059,19957,0.563,11,0,hospital_103,0.813,S_053,1.585
43604,-37.709757,145.087449,21 Temby Street,WATSONIA,6244000,house,2012,3,1,1,SC_017,5.385,19984,0.349,34,0,hospital_075,1.702,S_020,1.246
78338,-37.920415000000006,145.164353,7 Wanda Street,MULGRAVE,7276000,house,2012,3,1,1,SC_073,2.466,19914,3.012,42,0,hospital_065,3.753,S_148,1.751
61476,-37.78668213,145.24980159999998,2 Gem Close,RINGWOOD,10808000,house,2009,4,2,2,SC_022,3.237,19879,2.815,46,0,hospital_164,2.401,S_157,1.26
38237,-37.78179932,145.0189667,33 Arthur Street,FAIRFIELD,8100000,house,2009,2,1,1,SC_001,2.534,19930,0.344,18,0,hospital_029,0.956,S_219,2.507
44939,-37.695985,145.096975,34 Pinehills Drive,GREENSBOROUGH,7515000,house,2014,3,1,0,SC_062,5.035,19985,1.331,38,0,hospital_075,1.284,S_210,0.933
42252,-37.747743,145.090081,43 Somerset Drive,VIEWBANK,10640000,house,2011,4,2,2,SC_009,2.0,19936,2.176,28,0,hospital_066,2.627,S_154,2.086
25603,-37.571684999999995,144.922033,16 Wisteria Avenue,CRAIGIEBURN,5535000,house,2013,4,2,2,SC_005,0.35,40221,3.844,46,0,hospital_104,8.797,S_178,2.699
76148,-37.903689,145.089655,39 Queens Ave,OAKLEIGH,9280000,house,2014,4,2,2,SC_087,1.842,19917,0.388,34,0,hospital_166,1.516,S_167,1.841
97029,-38.002178,145.27123400000002,76 Albert Road,HALLAM,3465000,house,2010,3,1,1,SC_077,2.039,19885,1.737,59,0,hospital_069,4.31,S_212,0.566
30326,-37.765718,144.994956,69 Gladstone Avenue,NORTHCOTE,6480000,house,2016,2,1,1,SC_103,2.974,20015,0.258,21,0,hospital_035,1.177,S_105,1.8
28864,-37.8039631,144.9967295,171 Nicholson Street,ABBOTSFORD,12352000,house,2013,4,1,0,SC_068,2.476,19976,0.269,10,0,hospital_134,1.011,S_076,0.636
44233,-37.684593,145.12392,13 Cosham Court,GREENSBOROUGH,12975000,house,2011,4,3,2,SC_051,3.381,19985,2.559,38,0,hospital_075,2.785,S_051,1.054
7134,-37.784554,144.841877,96 Cornwall Road,SUNSHINE,9095000,house,2011,3,2,1,SC_102,0.772,20021,0.907,26,0,hospital_174,1.123,S_080,0.838
65181,-37.806022999999996,145.318551,18 Glendale Court,KILSYTH,6110000,house,2014,5,3,0,SC_022,3.214,19877,2.429,54,0,hospital_164,5.541,S_224,0.841
7543,-37.728251,144.825411,50 Rowan Drive,KEALBA,4680000,house,2010,3,2,2,SC_107,1.59,20001,2.791,36,0,hospital_005,3.705,S_222,1.894
94288,-37.961287,145.084294,14 Baltusrol Circuit,HEATHERTON,3120000,house,2011,3,2,2,SC_003,1.173,19866,2.677,37,0,hospital_109,0.847,S_023,2.507
60602,-37.84065,145.196954,22 Philip Street,VERMONT,10650000,house,2010,4,3,2,SC_088,2.823,19900,2.558,40,0,hospital_008,2.801,S_202,2.607
53702,-37.821971000000005,145.006597,70 Neptune Street,RICHMOND,17760000,house,2015,2,2,2,SC_038,2.076,19906,0.628,13,0,hospital_122,0.34,S_076,1.684
9336,-37.844175,144.726631,16 Vassar Court,TRUGANINA,4260000,house,2013,3,2,2,SC_053,2.004,46468,3.395,33,0,hospital_073,5.543,S_007,2.961
95779,-37.92337799,145.0395813,41 Robert Street,BENTLEIGH,5784000,house,2005,3,1,1,SC_046,1.798,19938,0.411,39,0,hospital_110,1.105,S_107,0.482
22201,-37.74078,144.949547,199 Gordon Street,COBURG,9624000,house,2013,4,2,2,SC_030,0.934,19965,1.226,28,0,hospital_084,1.674,S_172,1.384
50944,-37.77972412,145.14054869999998,190 George Street,DONCASTER,10615000,house,2009,4,3,2,SC_091,1.521,19898,4.568,35,0,hospital_194,2.34,S_188,1.666
7671,-37.744797999999996,144.76141299999998,88 Opie Road,ALBANVALE,4510000,house,2015,4,2,3,SC_048,2.192,20001,3.329,36,0,hospital_057,4.988,S_156,1.122
1166,-37.80976868,144.8986511,52 Hyde Street,SEDDON,8075000,house,2007,2,1,0,SC_011,3.415,19997,0.275,15,0,hospital_003,2.124,S_201,1.006
9212,-37.881024,144.762128,90 Seabrook Blvd,SEABROOK,7140000,house,2016,3,2,2,SC_092,3.228,19924,1.609,31,0,hospital_073,7.249,S_007,2.267
17094,-37.697965,144.90683700000002,34 Ridgeway Avenue,GLENROY,8610000,house,2016,3,1,2,SC_059,2.212,20031,0.854,35,0,hospital_184,4.938,S_209,1.756
